date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:12	25816/25816	---MCZ	200	added ('OK')	text/html	etag:%229e2ba9e0e7226c68756903b158e8514f-ssl-df%22	https://spark.bootlab.io/docs-getting-started.html	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/docs-getting-started.html	(from https://spark.bootlab.io/dashboard-default.html)
23:15:12	24381/24381	---MCZ	200	added ('OK')	text/html	etag:%222250f7e606746bbf0020d10a24d50cbf-ssl-df%22	https://spark.bootlab.io/docs-plugins.html	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/docs-plugins.html	(from https://spark.bootlab.io/dashboard-default.html)
23:15:13	24615/24615	---MCZ	200	added ('OK')	text/html	etag:%22ec5aff7e33094b8c0a0999c8211bd24a-ssl-df%22	https://spark.bootlab.io/docs-changelog.html	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/docs-changelog.html	(from https://spark.bootlab.io/dashboard-default.html)
23:15:14	37596/37596	---MCZ	200	added ('OK')	text/html	etag:%22383de08ab2ab87374fe12514020f7c2d-ssl-df%22	https://spark.bootlab.io/layouts-sidebar-right.html	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/layouts-sidebar-right.html	(from https://spark.bootlab.io/dashboard-default.html)
23:15:14	37559/37559	---MCZ	200	added ('OK')	text/html	etag:%2201faab8f9f4c4c2aea3156a56304040d-ssl-df%22	https://spark.bootlab.io/layouts-sidebar-left.html	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/layouts-sidebar-left.html	(from https://spark.bootlab.io/dashboard-default.html)
23:15:15	72751/72751	---M--	200	added ('OK')	image/jpeg	etag:%22612db6a9a67ed82b0ec7c3805499379f-ssl%22	https://spark.bootlab.io/img/avatars/avatar-3.jpg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/avatars/avatar-3.jpg	(from https://spark.bootlab.io/dashboard-default.html)
23:15:17	86292/86292	---M--	200	added ('OK')	image/jpeg	etag:%22657549b15dd927c2ebae3d8bd15f86b7-ssl%22	https://spark.bootlab.io/img/avatars/avatar-5.jpg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/avatars/avatar-5.jpg	(from https://spark.bootlab.io/dashboard-default.html)
23:15:19	94528/94528	---M--	200	added ('OK')	image/jpeg	etag:%22979031b45db5ae0b6dbf80fba565398c-ssl%22	https://spark.bootlab.io/img/avatars/avatar-2.jpg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/avatars/avatar-2.jpg	(from https://spark.bootlab.io/dashboard-default.html)
23:15:19	78108/78108	---M--	200	added ('OK')	image/jpeg	etag:%2220106e3fcb04611c93665056f56a8025-ssl%22	https://spark.bootlab.io/img/avatars/avatar-4.jpg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/avatars/avatar-4.jpg	(from https://spark.bootlab.io/dashboard-default.html)
23:15:19	5751/5751	---M--	200	added ('OK')	image/png	etag:%22bf12bcd680f494a6789b401fd0b44861-ssl%22	https://spark.bootlab.io/img/brands/bootstrap-5.png	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/brands/bootstrap-5.png	(from https://spark.bootlab.io/index.html)
23:15:19	1283/1283	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f4ffd1c0e4499d7ed3c5ad5220c6ddf-ssl-df%22	https://spark.bootlab.io/img/brands/bootstrap.svg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/brands/bootstrap.svg	(from https://spark.bootlab.io/index.html)
23:15:20	3114/3114	---M-Z	200	added ('OK')	image/svg+xml	etag:%220907fc8f23fec6a53160966e980e3bef-ssl-df%22	https://spark.bootlab.io/img/brands/sass.svg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/brands/sass.svg	(from https://spark.bootlab.io/index.html)
23:15:20	649/649	---M--	200	added ('OK')	image/svg+xml	etag:%2264026692815763954c1fafbc003bc215-ssl%22	https://spark.bootlab.io/img/brands/webpack.svg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/brands/webpack.svg	(from https://spark.bootlab.io/index.html)
23:15:20	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%22279f6010b1291a41dcb096feb9d05421-ssl%22	https://spark.bootlab.io/img/brands/npm.svg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/brands/npm.svg	(from https://spark.bootlab.io/index.html)
23:15:21	3805/3805	---MCZ	200	added ('OK')	image/svg+xml	etag:%2278da8c2603eae3ba6965ee86a804812c-ssl-df%22	https://spark.bootlab.io/img/brands/jquery.svg	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/brands/jquery.svg	(from https://spark.bootlab.io/index.html)
23:15:21	37559/37559	---M-Z	200	added ('OK')	text/html	etag:%221b5b9d51a63bfe96aa830ccdb4d078c1-ssl-df%22	https://spark.bootlab.io/dashboard-default.html?theme=modern	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/dashboard-default2a29.html	(from https://spark.bootlab.io/index.html)
23:15:22	37559/37559	---M-Z	200	added ('OK')	text/html	etag:%221b5b9d51a63bfe96aa830ccdb4d078c1-ssl-df%22	https://spark.bootlab.io/dashboard-default.html?theme=light	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/dashboard-default6a08.html	(from https://spark.bootlab.io/index.html)
23:15:24	489030/489030	---MCZ	200	added ('OK')	text/css	etag:%224dc5b33bae761c08d6d96c8e61b99dfb-ssl-df%22	https://spark.bootlab.io/css/modern.css	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/css/modern.css	(from https://spark.bootlab.io/index.html)
23:15:24	37559/37559	---M-Z	200	added ('OK')	text/html	etag:%221b5b9d51a63bfe96aa830ccdb4d078c1-ssl-df%22	https://spark.bootlab.io/dashboard-default.html?theme=dark	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/dashboard-default4965.html	(from https://spark.bootlab.io/index.html)
23:15:28	199010/199010	---M--	200	added ('OK')	image/png	etag:%2244b3598d4cd5193e6ef2cc1270761e8c-ssl%22	https://spark.bootlab.io/img/screenshots/light.png	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/screenshots/light.png	(from https://spark.bootlab.io/index.html)
23:15:29	199408/199408	---M--	200	added ('OK')	image/png	etag:%2261bfee4a51d4e238f909788d8c3b0ec9-ssl%22	https://spark.bootlab.io/img/screenshots/dark.png	C:/Users/Bochie/Documents/HTTRACK%20Websites/Spark%20template/spark.bootlab.io/img/screenshots/dark.png	(from https://spark.bootlab.io/index.html)
